-111.17716430247432,-111.17737285275638,-111.1770139582813,-108.03547505294837,-108.03536080261605,-111.17729624505245,-18.52328069146313,-21.282984185536577,-111.17704509967197,-111.17665658544385,-111.17760628413743,-111.17703519461601,-111.17716952494014,-111.17701540114592,-114.31882212132304,-24.62348190618845,-108.03546790991108,-98.61076031452696,-114.3184795953546,-108.03590044575702,-111.17737630753646,-114.31890410175944,-114.31886336333868,-111.17718576425803,-111.1773644984362,-114.31864365679492,-111.17727653516631,-114.31850231702538,-111.1773767027407,-114.31898501979641,-114.31890816200215,-104.89411465593689,-114.31898571438468,-111.17719104735136,-21.338396410819083,-95.46828196673268,-111.17677148974279,-114.31890422327011,-114.31913880525966,-111.17694774031571,-18.170550800600257,-21.633676749378893,-21.27293588116955,-98.60964160818263,-114.31870956346194,-114.31879820191034,-108.03535355534451,-108.03537723380036,-111.177163352169,-111.17717484873207
-111.70862814532833,-111.70964139417185,-111.7080325540652,-108.56683471766429,-108.5669471942197,-111.7081015537441,-18.643899951860703,-21.35287434162187,-111.70862387508542,-111.7087680700855,-111.708584408916,-111.7086464598373,-111.70792718843123,-111.70906736801786,-114.8495685073043,-24.725352836755487,-108.56749082652506,-99.14280995078614,-114.85135109850792,-108.56775873720699,-111.70814843823302,-114.85006751423332,-114.85068841930064,-111.70880065185679,-111.70797883291883,-114.85064718594718,-111.70812306582356,-114.85040295447558,-111.70844645482993,-114.85094692820435,-114.85134254220073,-105.42703522779499,-114.84994551706316,-111.70882930553316,-21.384299877977572,-96.00277996334124,-111.70915598246327,-114.85054108624647,-114.85130647214109,-111.70902251576983,-18.265230336180966,-21.750569950395874,-21.365293625434838,-99.1434975562453,-114.85013915902782,-114.85048440051725,-108.56659884598568,-108.56650592541874,-111.70950837575504,-111.7095230253188
-112.24169597298523,-112.24342989332855,-112.24079710448567,-109.09978807375931,-109.10011352299149,-112.24060071711527,-18.713829459665543,-21.492273962999217,-112.24182336959599,-112.2422843367528,-112.2412319032606,-112.24174669805716,-112.24054325922607,-112.24248789343781,-115.38211593570605,-24.80355982345384,-109.10098956499442,-99.67631201029113,-115.38547226975895,-109.10116949427291,-112.24069567342568,-115.38298814888981,-115.38394689499579,-112.24196954652082,-112.24047256172393,-115.38413302315418,-112.24070632130856,-115.38381947932116,-112.24116631791978,-115.38450015748928,-115.38522144954413,-105.96117925827323,-115.38264739918233,-112.24210658864553,-21.51797086733044,-96.53817531028345,-112.24297098704167,-115.3837559099574,-115.3849883215597,-112.24253019030712,-18.374874766883227,-21.82077468232587,-21.48939380255499,-99.6784499188664,-115.38328011426248,-115.38370870968829,-109.09956439611427,-109.0991865398249,-112.24338873202169,-112.24324569612762
-112.77627829018277,-112.77847112278172,-112.77526727132272,-109.63429930789052,-109.63476559205164,-112.77482939104894,-18.731779302093564,-21.682730901393167,-112.77651507374895,-112.7771177170051,-112.77552130262625,-112.77629546123838,-112.77496243589795,-112.77720120378177,-115.91645059652618,-24.863013184435136,-109.63581059378497,-100.21112754320576,-115.92061910126816,-109.63595175014814,-112.77499521055135,-115.91754924168707,-115.91856057737544,-112.77659904732779,-112.77481143650331,-115.918960565268,-112.77502728289777,-115.91863105263577,-112.7755101507437,-115.91941900129707,-115.92029503969795,-106.49630950763618,-115.91704149322925,-112.77685920670618,-21.714223409887897,-97.07402661212924,-112.7780207632279,-115.9184260655792,-115.91993685131048,-112.77734324828168,-18.499344250234437,-21.844593304516977,-21.64020674513506,-100.21413837801146,-115.91798747103604,-115.9183800963029,-109.6341570519972,-109.63347778171983,-112.7785200147017,-112.77816047221376
-113.31152881594454,-113.31373776996668,-113.31059335956405,-110.16957170889535,-110.1700555911859,-113.31004109165053,-18.716738093354834,-21.90722098205498,-113.3118040377413,-113.31248261317425,-113.31064420650345,-113.31154081258406,-113.31027659526042,-113.31245822363806,-116.45173491200605,-24.91709589488338,-110.17108161085679,-100.74638897904869,-116.45591910299935,-110.17116188568285,-113.3102152495826,-116.452819831081,-116.4537525842006,-113.31184438577301,-113.31009728113035,-116.45426528579465,-113.31027527405371,-116.45397773816507,-113.31069164843825,-116.454696612642,-116.45557881728536,-107.03154106002486,-116.45226316907112,-113.31214758849313,-21.951420090124486,-97.6093506147691,-113.31339070498218,-116.45367225442199,-116.45515975343653,-113.31263062277354,-18.63829785074088,-21.84070684488666,-21.811661972736978,-100.74958814820535,-116.4533097583988,-116.45365485071027,-110.16948697666068,-110.16871187788036,-113.31386191373065,-113.31339872164676
-113.84638360113068,-113.84810190872055,-113.84566771884663,-110.70455065200798,-110.70491453993557,-113.84518750964175,-18.702843116124487,-22.150071669402113,-113.84659969028526,-113.84736097334206,-113.8455390129115,-113.84647689484348,-113.84533344290782,-113.8472751110557,-116.98685908538879,-24.980172224546624,-110.70575132821855,-101.2810402776569,-116.99036399423387,-110.7057017621381,-113.84526415938987,-116.98766892019827,-116.98852036857177,-113.84664370357484,-113.8451733313766,-116.98899056917915,-113.84535912360583,-116.98879169273359,-113.84566927001198,-116.98919507326886,-116.98997115804234,-107.5658672281622,-116.98720325366888,-113.8468596104027,-22.211455824761536,-98.1431703206548,-113.84800793388169,-116.98841781092635,-116.98955313532298,-113.84736344248563,-18.788299030243,-21.8398475402086,-21.995303010723486,-101.28376625765878,-116.9881091685765,-116.98846689210326,-110.70444231110739,-110.70390112926692,-113.84827926553602,-113.84793408392783
-114.38032111567279,-114.38115539569638,-114.3799235783627,-111.23868224933565,-111.23882278700063,-114.37966287132797,-18.71865807719463,-22.3962149729901,-114.3804002727022,-114.3812457145905,-114.37964003068323,-114.38056224865099,-114.37956609453815,-114.38114043423391,-117.5212359014073,-25.059220687208594,-111.23934680613169,-101.81460239248673,-117.52354384274386,-111.23910939616749,-114.37956479019428,-117.52157575411626,-117.52235013341065,-114.38048134621609,-114.37945673957002,-117.52265345940361,-114.37968967467316,-117.52257508238307,-114.37987968541914,-117.52247276909021,-117.52305832721744,-108.09889034657904,-117.52130177312368,-114.38051243346854,-22.478369004473908,-98.67523774832966,-114.38142813446842,-117.52216192233638,-117.52269652093666,-114.38105757144713,-18.941558029094967,-21.8663498796015,-22.179871859582224,-101.81635513915543,-117.52188486747626,-117.52229978381378,-111.23848998927105,-111.23843888557197,-114.38137037192153,-114.38132076456128
-114.91362759048057,-114.91341175650794,-114.91361269490321,-111.77219739253587,-111.77207559165092,-114.91361304392329,-18.77463672718885,-22.629614992013998,-114.91354418359559,-114.91441092953718,-114.91316757121707,-114.9140084644637,-114.91326016757274,-114.91429645686262,-118.05508691876173,-25.152397074863693,-111.77222063486246,-102.34742434226277,-118.05587516110694,-111.77179270995119,-114.91333953154722,-118.05488032322681,-118.05549497612743,-114.91365329926936,-114.9132140217724,-118.05559652454275,-114.91347302134224,-118.05565574548699,-114.91352707770228,-118.05500039582802,-118.05532639442153,-108.63104582489107,-118.05482441301781,-114.91349113272872,-22.736219517058302,-99.20619519098194,-114.91406499500779,-118.05523483619517,-118.0550655310165,-114.91403053732508,-19.086504995712172,-21.92832690810316,-22.351295553393886,-102.34793391363881,-118.0550138875142,-118.05545262408955,-111.7719361951838,-111.77242147774231,-114.91366244699425,-114.91393419424188
-115.44703105572519,-115.44583977638175,-115.44742199400555,-112.30576298936592,-112.30540823587496,-115.44762451578674,-18.86845646905371,-22.830775485045823,-115.44681259403724,-115.4475525501796,-115.44680116154416,-115.44746209453334,-115.44714270388165,-115.44741940052114,-118.58907327325176,-25.253930013694777,-112.30516694768492,-102.88029846251611,-118.58820984369126,-112.30461574437733,-115.44725651656184,-118.58837104255772,-118.58865239064751,-115.44689937571093,-115.44715790980855,-118.58860026726549,-115.44735733805047,-118.58879334019718,-115.44726164400595,-118.5877031748918,-118.5877122082559,-109.16321298188893,-118.58848823816538,-115.4466275142809,-22.966009287294977,-99.73712457772211,-115.44676412041578,-118.58841351991718,-118.5875944327871,-115.4470349753712,-19.209865492305237,-22.0230844235968,-22.493106420068052,-102.87950755961003,-118.58831736964754,-118.58866453456987,-112.30552513647164,-112.3063753042524,-115.44612948549704,-115.44659439962695
-115.98118795003319,-115.97929936192969,-115.98194498446458,-112.83998523976837,-112.83948229597272,-115.98224570868074,-18.99456887307666,-22.97458800160719,-115.98089661779713,-115.98129393341087,-115.98119404036339,-115.98152804644445,-115.98183068731657,-115.98115073175185,-119.123773447322,-25.359986919300304,-112.83890552601336,-103.4139506443852,-119.12132747234321,-112.83836451587916,-115.98191524721317,-119.1227356933463,-119.12249055466995,-115.9808966712393,-115.98190394038399,-119.12236570747427,-115.9819275998057,-119.1226574650131,-115.98169056562263,-119.12139949166655,-119.12105608987694,-109.69621250252241,-119.12294309386955,-115.98065207004682,-23.14215171298033,-100.26902426799232,-115.98026581706259,-119.1224013733156,-119.12112782993681,-115.98075553463265,-19.300881301993176,-22.14572830389273,-22.589112222749215,-103.41196199211618,-119.12250204697011,-119.12260655734427,-112.83989766696648,-112.8408074356938,-115.979614171562,-115.98006017570624
-116.51633535700138,-116.51417487596636,-116.51733473505743,-113.37508524754888,-113.3745454204959,-116.51765574922226,-19.148258929690744,-23.032361601055324,-116.51604081883379,-116.5158839565313,-116.51662285821263,-116.51644851324208,-116.51746538939877,-116.51578799069263,-119.65933068203269,-25.471485287899743,-113.37374069794502,-103.94871406489503,-119.65561551559257,-113.37338958265748,-116.51748600847246,-119.65818749159803,-119.65732464685627,-116.51592398437963,-116.51760787069584,-119.65717840609669,-116.51736787611716,-119.65749867852008,-116.51702936784876,-119.65643417590258,-119.65575276060727,-110.23048571842561,-119.65841703954217,-116.51582627559438,-23.230821613212672,-100.80249354063659,-116.5148750747913,-119.65747835816529,-119.65605050855882,-116.51548238851467,-19.35782598548094,-22.292703297729496,-22.63086734932443,-103.94575140521948,-119.65779287146104,-119.65755536137942,-113.37523099025911,-113.37590018479081,-116.51445730597047,-116.51469324377331
-117.05214451050567,-117.05018265933177,-117.0531801332719,-113.91077168551072,-113.91028416029849,-117.05351085731577,-19.324369896335384,-22.987177851336106,-117.05189100174768,-117.05112013971913,-117.05276746471168,-117.05197635897565,-117.05356923157353,-117.0511555653641,-120.19530901317292,-25.592096094725967,-113.90941148742354,-104.48438213391208,-120.19094366796219,-113.90941144969442,-117.05354547076044,-120.19429444084042,-120.192954093452,-117.05170696621362,-117.05380062823305,-120.19277374846129,-117.05331242391864,-120.19303735180286,-117.05293540382013,-120.19248439131688,-120.19157163283805,-110.76594020140676,-120.19453080885712,-117.05177528468793,-23.199437549726888,-101.33758415518496,-117.05035361847261,-120.19333628686324,-120.19207799554938,-117.05098730401247,-19.39273576040059,-22.46025603557323,-22.62847204587186,-104.4808043676429,-120.19378007409601,-120.1932538783604,-113.91110402367724,-113.91139541419825,-117.05033326036302,-117.05029892382426
-117.58781078383358,-117.58639380818744,-117.58864754731343,-114.44631109290944,-114.44591033925695,-117.58900630617113,-19.51397311382136,-22.865563229657937,-117.5876005259967,-117.58645979055382,-117.58868797294485,-117.58745199560627,-117.58918521378851,-117.58665556895643,-120.73081753376938,-25.72269459690888,-114.4451608084307,-105.02022522940015,-120.72671304799248,-114.44552287516977,-117.58917736165887,-120.73008955780116,-120.72867351526675,-117.58745937829576,-117.58948684919285,-120.72842636164488,-117.58891187056518,-120.72857561097356,-117.5885760089808,-120.72859525353114,-120.72767112256994,-111.30193418292279,-120.73034003221052,-117.58759349669485,-23.053562559650636,-101.87378034787312,-117.58602356966806,-120.7291398371852,-120.72827127430509,-117.58660238326974,-19.42650384270952,-22.640829406874317,-22.612229148408204,-105.0166090251014,-120.72954255746137,-120.72895495318484,-114.44665302022432,-114.44666793437325,-117.58634577286193,-117.5861580522202
-118.12261094837929,-118.12186067347119,-118.12307792050082,-114.98102410465525,-114.98072885179381,-118.12343804968859,-19.702988515174084,-22.743644357914153,-118.12243695774721,-118.12139881431685,-118.12346672470993,-118.12226018468185,-118.12355386906647,-118.121692666802,-121.2651494629542,-25.857393058872205,-114.9802686541062,-105.55545987693152,-121.26226374629928,-114.9807880293126,-118.12361659308888,-121.2647585541059,-121.26374967121308,-118.12241312125981,-118.12384705527462,-121.26346421942306,-118.1234083752344,-121.26349062186041,-118.1232048141413,-121.26384335971778,-121.26317072396259,-111.83768399886395,-121.2649885164791,-118.12249833761386,-22.87431268556267,-102.4103426865753,-118.12123648069571,-121.26410301765772,-121.26368487088637,-118.12168088771406,-19.475685390575467,-22.821427589987877,-22.615174431476763,-105.55257916343625,-121.26430607944536,-121.26391811823375,-114.98120526166363,-114.98115959417119,-118.12166857799063,-118.12151747514339
-118.6567572376398,-118.65668087521114,-118.65679028406254,-115.5151064028593,-115.51495753772026,-118.65707847271669,-19.87502483612936,-22.69056687518067,-118.65663725953888,-118.6560594495911,-118.65731555508259,-118.65656298677334,-118.65703926691265,-118.65636846138014,-121.7986537861473,-25.985671733944358,-115.51487748896608,-106.09015252078026,-121.7975955989635,-115.51531869856973,-118.65718233077845,-121.79860408531238,-121.79828099115855,-118.6567234148135,-118.65724409691194,-121.79803972700498,-118.65706776949719,-121.79795775523864,-118.65706369510315,-121.79838988856545,-121.7981370919729,-112.37312518245403,-121.7987421528089,-118.65673482322238,-22.765077646342426,-102.94704085598387,-118.65610035592503,-121.79840586878962,-121.79843342887794,-118.65634067567159,-19.54558212608841,-22.9863848144263,-22.65485360303689,-106.08864164479915,-121.79834954387415,-121.79828299398714,-115.51508022458127,-115.51508038474199,-118.6564640523477,-118.65643877970061
-119.19130904069904,-119.1919148731147,-119.1909328120741,-116.04957976154742,-116.04961568282074,-119.19106888730134,-20.014084171268248,-22.727010449474726,-119.1912745980415,-119.19120194745534,-119.19145634933065,-119.1912726489144,-119.19093381637695,-119.19147455680792,-122.33255789438589,-26.097141505494825,-116.0499240367512,-106.62523368976073,-122.33340438710175,-116.05021170274124,-119.19111669955306,-122.33286004274565,-122.33318437613258,-119.19141697927897,-119.19101721540872,-122.33306811023478,-119.19107891335814,-122.33289207073187,-119.19128085747013,-122.33335100863457,-122.333530421581,-112.90898679029536,-122.33284249589046,-119.19141390808731,-22.767507282413366,-103.48427788323461,-119.1914549982588,-122.33310747117272,-122.33358568545853,-119.19144410312309,-19.634338611826745,-23.12042094744012,-22.73343129245856,-106.62529298053452,-122.3328362489063,-122.33304058632261,-116.04941232884036,-116.04937903308078,-119.19174937114146,-119.1917835100279
-119.72722435573563,-119.72848292848917,-119.7265369522266,-116.58539703119548,-116.58562416656929,-119.7264587986324,-20.105706157679375,-22.841883883329945,-119.72729922271671,-119.72757234083896,-119.72698206192061,-119.72725380426861,-119.72637141554704,-119.72777419873061,-122.86795513227769,-26.18519573695241,-116.58625677126957,-107.16157296178288,-122.87035213772587,-116.5864401374088,-119.7265229564895,-122.86859682628346,-122.86932060034779,-119.72743465068636,-119.72634036466027,-122.8693869621673,-119.72652627014462,-122.8691393284264,-119.72687802213571,-122.86969127853172,-122.87020164624236,-113.44596244565975,-122.86839168578376,-119.72750089053848,-22.869725317258133,-104.0224447540909,-119.72807642263383,-122.8691583900828,-122.87006379295653,-119.72779823921721,-19.739174465523913,-23.21035880820734,-22.846676353158408,-107.16301087556802,-122.86877961658556,-122.86911119497994,-116.58520092293968,-116.58497343929491,-119.7283941715757,-119.72834351737679
-120.26474246695669,-120.26649635156716,-120.26389719395205,-117.12283471766027,-117.12321148843785,-120.26359332256516,-20.14272615298917,-23.01619403435922,-120.2649233471018,-120.26536547516794,-120.26420115339988,-120.26475587132187,-120.26366119440442,-120.26546829652816,-123.40517103795659,-26.25101216819472,-117.12404537648575,-107.69935662108797,-123.40851690134905,-117.12418422073767,-120.26371962632471,-123.40606346552987,-123.4069101287531,-120.26500942102693,-120.26354573030478,-123.40717409692365,-120.26374270682011,-123.40689522864129,-120.26414936178234,-123.40756120461208,-123.4082577823167,-113.98412677598736,-123.405690424721,-120.26518771151885,-23.045677386192626,-104.56140567754183,-120.2660937744319,-123.40677376223557,-123.40798981516683,-120.26558153336943,-19.85922617316698,-23.250860019845774,-22.98938826636968,-107.7017424695295,-123.40639833411348,-123.40672655711374,-117.12269599361488,-117.12219298159977,-120.26648814084781,-120.26625376267675
-120.80326919080545,-120.80519330363904,-120.80243403203761,-117.66134830387308,-117.66178306862962,-120.80197960978596,-20.135896522098555,-23.23168312613087,-120.80351098548944,-120.8040316273304,-120.80256022095274,-120.80326093782232,-120.80218052079074,-120.80403169119697,-123.94364050047386,-26.30543745990406,-117.66266125484752,-108.2379645065227,-123.94725080387657,-117.66276017107317,-120.80214043624187,-123.94460324494679,-123.94540703357798,-120.80354808276499,-120.8020235285205,-123.94581133125861,-120.80218493856904,-123.94555146450773,-120.80255619640042,-123.94622496703636,-123.94697126962986,-114.5228187658056,-123.94414474470693,-120.8037993010608,-23.27140534229166,-105.10037845609612,-120.80484190157657,-123.94532915569641,-123.94662899765606,-120.80420033489149,-19.994444450723854,-23.253482645366585,-23.155780811312912,-108.24073845787198,-123.94501598234,-123.94529637285609,-117.66127598654268,-117.66060320406929,-120.80525729851863,-120.80487909686912
-121.34172804643607,-121.34339058690648,-121.34104152143998,-118.19988451217176,-118.20025826604846,-121.34058734747182,-20.116201980352727,-23.471748091173502,-121.34195096267732,-121.34254336818783,-121.3409991820809,-121.34176300432185,-121.34077444592911,-121.34247292559097,-124.48226115363757,-26.363878863572843,-118.20102591071759,-108.77631664653583,-124.48550140234869,-118.20103457796341,-121.34069711136469,-124.48306695872564,-124.48379877120186,-121.34197575706314,-121.34061980331744,-124.48421929054082,-121.34077193425487,-124.48402275986074,-121.34105876301092,-124.48450065241515,-124.48519067252255,-115.0609826488978,-124.4826432742639,-121.34219461080242,-23.527032115376265,-105.63828889931756,-121.34321209107242,-124.48372802464908,-124.48482681262965,-121.34260491115981,-20.142604813483615,-23.24689032129664,-23.338068759334654,-108.77889169415238,-124.48347088591876,-124.48374289535833,-118.19981801990902,-118.19924020303903,-121.3435089031046,-121.34315822462725
-121.87932312461076,-121.8803329662251,-121.87888131455055,-118.73763090077617,-118.73783936341722,-121.8785776323717,-20.117701508053663,-23.720848357384828,-121.8794486801858,-121.88012645114644,-121.87869805211169,-121.87947421519881,-121.87858967241361,-121.88002805285416,-125.02018300337927,-26.43692374076832,-118.7383745509949,-109.31364230371265,-125.02255364543333,-118.73823261090745,-121.87855261437205,-125.02063575632144,-125.0213145652749,-121.87949967476759,-121.87847018464126,-125.02162466788151,-121.87865841752074,-125.02152300093765,-121.87884599268378,-125.0216102682311,-125.02216582078236,-115.59791093763592,-125.02035166553809,-121.87958187204634,-23.79559027061205,-106.17452363247536,-121.88044674752767,-125.02118103979343,-125.02183022651218,-121.88003164737265,-20.297321918815346,-23.26064906196346,-23.525734619123437,-109.31552826573332,-125.0209519981433,-125.0212703219045,-118.73750204100757,-118.73728557801321,-121.88048872183596,-121.88035064413698
